task_id,benchmark,model,status,error_type,latency_sec
mbpp/137,mbpp_sanitized,deepseek-v3,PASS,None,2.704
mbpp/138,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.56
mbpp/139,mbpp_sanitized,deepseek-v3,PASS,None,1.989
mbpp/140,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.153
mbpp/141,mbpp_sanitized,deepseek-v3,PASS,None,4.234
mbpp/142,mbpp_sanitized,deepseek-v3,PASS,None,2.383
mbpp/143,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.875
mbpp/144,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.152
mbpp/145,mbpp_sanitized,deepseek-v3,PASS,None,3.715
mbpp/146,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.354
mbpp/147,mbpp_sanitized,deepseek-v3,PASS,None,5.788
mbpp/148,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.857
mbpp/149,mbpp_sanitized,deepseek-v3,PASS,None,3.152
mbpp/150,mbpp_sanitized,deepseek-v3,PASS,None,3.666
mbpp/151,mbpp_sanitized,deepseek-v3,PASS,None,2.078
mbpp/152,mbpp_sanitized,deepseek-v3,PASS,None,4.476
mbpp/153,mbpp_sanitized,deepseek-v3,PASS,None,2.849
mbpp/154,mbpp_sanitized,deepseek-v3,PASS,None,1.767
mbpp/155,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.247
mbpp/156,mbpp_sanitized,deepseek-v3,PASS,None,1.983
mbpp/157,mbpp_sanitized,deepseek-v3,PASS,None,3.521
mbpp/158,mbpp_sanitized,deepseek-v3,PASS,None,3.299
mbpp/159,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,6.08
mbpp/160,mbpp_sanitized,deepseek-v3,PASS,None,3.31
mbpp/161,mbpp_sanitized,deepseek-v3,PASS,None,2.273
mbpp/162,mbpp_sanitized,deepseek-v3,PASS,None,2.366
mbpp/163,mbpp_sanitized,deepseek-v3,PASS,None,2.44
mbpp/164,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.702
mbpp/165,mbpp_sanitized,deepseek-v3,PASS,None,2.433
mbpp/166,mbpp_sanitized,deepseek-v3,PASS,None,4.376
mbpp/167,mbpp_sanitized,deepseek-v3,PASS,None,2.347
mbpp/168,mbpp_sanitized,deepseek-v3,PASS,None,1.754
mbpp/169,mbpp_sanitized,deepseek-v3,PASS,None,3.934
mbpp/170,mbpp_sanitized,deepseek-v3,PASS,None,1.849
mbpp/171,mbpp_sanitized,deepseek-v3,PASS,None,1.74
mbpp/172,mbpp_sanitized,deepseek-v3,PASS,None,2.678
mbpp/173,mbpp_sanitized,deepseek-v3,PASS,None,1.888
mbpp/174,mbpp_sanitized,deepseek-v3,PASS,None,2.759
mbpp/175,mbpp_sanitized,deepseek-v3,PASS,None,2.881
mbpp/176,mbpp_sanitized,deepseek-v3,PASS,None,1.947
mbpp/177,mbpp_sanitized,deepseek-v3,FAIL,NameError,3.501
mbpp/178,mbpp_sanitized,deepseek-v3,PASS,None,2.607
mbpp/179,mbpp_sanitized,deepseek-v3,PASS,None,3.55
mbpp/180,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,6.21
mbpp/181,mbpp_sanitized,deepseek-v3,PASS,None,2.818
mbpp/182,mbpp_sanitized,deepseek-v3,PASS,None,3.677
mbpp/183,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.724
mbpp/184,mbpp_sanitized,deepseek-v3,PASS,None,2.268
mbpp/185,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.988
mbpp/186,mbpp_sanitized,deepseek-v3,PASS,None,3.026
mbpp/187,mbpp_sanitized,deepseek-v3,PASS,None,4.8
mbpp/188,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.765
mbpp/189,mbpp_sanitized,deepseek-v3,PASS,None,4.28
mbpp/190,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.87
mbpp/191,mbpp_sanitized,deepseek-v3,PASS,None,2.632
mbpp/192,mbpp_sanitized,deepseek-v3,PASS,None,2.787
mbpp/193,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.269
mbpp/194,mbpp_sanitized,deepseek-v3,PASS,None,3.346
mbpp/195,mbpp_sanitized,deepseek-v3,PASS,None,4.326
mbpp/196,mbpp_sanitized,deepseek-v3,PASS,None,2.136
mbpp/197,mbpp_sanitized,deepseek-v3,PASS,None,2.142
mbpp/198,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,6.198
mbpp/199,mbpp_sanitized,deepseek-v3,PASS,None,2.063
mbpp/200,mbpp_sanitized,deepseek-v3,PASS,None,2.361
mbpp/201,mbpp_sanitized,deepseek-v3,PASS,None,2.025
mbpp/202,mbpp_sanitized,deepseek-v3,PASS,None,2.019
mbpp/203,mbpp_sanitized,deepseek-v3,PASS,None,2.116
mbpp/204,mbpp_sanitized,deepseek-v3,PASS,None,1.958
mbpp/205,mbpp_sanitized,deepseek-v3,PASS,None,1.921
mbpp/206,mbpp_sanitized,deepseek-v3,PASS,None,2.022
mbpp/207,mbpp_sanitized,deepseek-v3,PASS,None,5.156
mbpp/208,mbpp_sanitized,deepseek-v3,PASS,None,2.011
mbpp/209,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.813
mbpp/210,mbpp_sanitized,deepseek-v3,PASS,None,2.354
mbpp/211,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.792
mbpp/212,mbpp_sanitized,deepseek-v3,PASS,None,2.061
mbpp/213,mbpp_sanitized,deepseek-v3,PASS,None,2.041
mbpp/214,mbpp_sanitized,deepseek-v3,PASS,None,1.903
mbpp/215,mbpp_sanitized,deepseek-v3,PASS,None,2.954
mbpp/216,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.515
mbpp/217,mbpp_sanitized,deepseek-v3,PASS,None,2.634
mbpp/218,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.862
mbpp/219,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.849
mbpp/220,mbpp_sanitized,deepseek-v3,PASS,None,3.6
mbpp/221,mbpp_sanitized,deepseek-v3,PASS,None,2.31
mbpp/222,mbpp_sanitized,deepseek-v3,PASS,None,2.47
mbpp/223,mbpp_sanitized,deepseek-v3,PASS,None,7.622
mbpp/224,mbpp_sanitized,deepseek-v3,PASS,None,1.983
mbpp/225,mbpp_sanitized,deepseek-v3,PASS,None,3.45
mbpp/226,mbpp_sanitized,deepseek-v3,PASS,None,2.32
mbpp/227,mbpp_sanitized,deepseek-v3,PASS,None,2.33
mbpp/228,mbpp_sanitized,deepseek-v3,PASS,None,2.937
mbpp/229,mbpp_sanitized,deepseek-v3,PASS,None,3.194
mbpp/230,mbpp_sanitized,deepseek-v3,PASS,None,1.91
mbpp/231,mbpp_sanitized,deepseek-v3,PASS,None,5.794
mbpp/232,mbpp_sanitized,deepseek-v3,PASS,None,2.021
mbpp/233,mbpp_sanitized,deepseek-v3,PASS,None,2.033
mbpp/234,mbpp_sanitized,deepseek-v3,PASS,None,1.683
mbpp/235,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.091
mbpp/236,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.036
mbpp/237,mbpp_sanitized,deepseek-v3,PASS,None,4.505
mbpp/238,mbpp_sanitized,deepseek-v3,PASS,None,2.454
mbpp/239,mbpp_sanitized,deepseek-v3,PASS,None,4.715
mbpp/240,mbpp_sanitized,deepseek-v3,PASS,None,1.891
mbpp/241,mbpp_sanitized,deepseek-v3,PASS,None,2.322
mbpp/242,mbpp_sanitized,deepseek-v3,PASS,None,1.652
mbpp/243,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.814
mbpp/244,mbpp_sanitized,deepseek-v3,PASS,None,3.189
mbpp/245,mbpp_sanitized,deepseek-v3,PASS,None,6.245
mbpp/246,mbpp_sanitized,deepseek-v3,PASS,None,3.352
mbpp/247,mbpp_sanitized,deepseek-v3,PASS,None,5.261
mbpp/248,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.207
mbpp/249,mbpp_sanitized,deepseek-v3,PASS,None,1.922
mbpp/250,mbpp_sanitized,deepseek-v3,PASS,None,1.666
mbpp/251,mbpp_sanitized,deepseek-v3,PASS,None,2.121
mbpp/252,mbpp_sanitized,deepseek-v3,PASS,None,2.064
mbpp/253,mbpp_sanitized,deepseek-v3,PASS,None,2.187
mbpp/254,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.225
mbpp/255,mbpp_sanitized,deepseek-v3,PASS,None,2.068
mbpp/256,mbpp_sanitized,deepseek-v3,PASS,None,4.016
mbpp/257,mbpp_sanitized,deepseek-v3,PASS,None,1.753
mbpp/258,mbpp_sanitized,deepseek-v3,PASS,None,1.951
mbpp/259,mbpp_sanitized,deepseek-v3,PASS,None,2.583
mbpp/260,mbpp_sanitized,deepseek-v3,PASS,None,3.008
mbpp/261,mbpp_sanitized,deepseek-v3,PASS,None,2.015
mbpp/262,mbpp_sanitized,deepseek-v3,PASS,None,1.506
mbpp/263,mbpp_sanitized,deepseek-v3,PASS,None,2.363
mbpp/264,mbpp_sanitized,deepseek-v3,PASS,None,2.443
mbpp/265,mbpp_sanitized,deepseek-v3,PASS,None,2.141
mbpp/266,mbpp_sanitized,deepseek-v3,PASS,None,1.731
mbpp/267,mbpp_sanitized,deepseek-v3,PASS,None,1.988
mbpp/268,mbpp_sanitized,deepseek-v3,PASS,None,2.256
mbpp/269,mbpp_sanitized,deepseek-v3,PASS,None,1.469
mbpp/270,mbpp_sanitized,deepseek-v3,PASS,None,2.517
mbpp/271,mbpp_sanitized,deepseek-v3,PASS,None,2.52
mbpp/272,mbpp_sanitized,deepseek-v3,PASS,None,4.497
mbpp/273,mbpp_sanitized,deepseek-v3,PASS,None,2.125
mbpp/274,mbpp_sanitized,deepseek-v3,PASS,None,2.179
mbpp/275,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.701
mbpp/276,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.799
mbpp/277,mbpp_sanitized,deepseek-v3,PASS,None,1.885
mbpp/278,mbpp_sanitized,deepseek-v3,PASS,None,2.272
mbpp/279,mbpp_sanitized,deepseek-v3,PASS,None,1.942
mbpp/280,mbpp_sanitized,deepseek-v3,PASS,None,2.398
mbpp/281,mbpp_sanitized,deepseek-v3,PASS,None,1.595
mbpp/282,mbpp_sanitized,deepseek-v3,PASS,None,1.9
mbpp/283,mbpp_sanitized,deepseek-v3,PASS,None,2.273
mbpp/284,mbpp_sanitized,deepseek-v3,PASS,None,1.9
mbpp/285,mbpp_sanitized,deepseek-v3,PASS,None,2.32
mbpp/286,mbpp_sanitized,deepseek-v3,PASS,None,5.801
mbpp/287,mbpp_sanitized,deepseek-v3,PASS,None,1.873
mbpp/288,mbpp_sanitized,deepseek-v3,PASS,None,2.612
mbpp/289,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.819
mbpp/290,mbpp_sanitized,deepseek-v3,PASS,None,2.446
mbpp/291,mbpp_sanitized,deepseek-v3,PASS,None,3.546
mbpp/292,mbpp_sanitized,deepseek-v3,PASS,None,1.386
mbpp/293,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.839
mbpp/294,mbpp_sanitized,deepseek-v3,PASS,None,2.393
mbpp/295,mbpp_sanitized,deepseek-v3,PASS,None,3.067
mbpp/296,mbpp_sanitized,deepseek-v3,PASS,None,9.01
mbpp/297,mbpp_sanitized,deepseek-v3,PASS,None,2.445
mbpp/298,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.757
mbpp/299,mbpp_sanitized,deepseek-v3,PASS,None,2.352
mbpp/300,mbpp_sanitized,deepseek-v3,PASS,None,2.317
mbpp/301,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.5
mbpp/302,mbpp_sanitized,deepseek-v3,PASS,None,2.589
mbpp/303,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.87
mbpp/304,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.167
mbpp/305,mbpp_sanitized,deepseek-v3,PASS,None,3.717
mbpp/306,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,5.213
mbpp/307,mbpp_sanitized,deepseek-v3,PASS,None,2.83
mbpp/308,mbpp_sanitized,deepseek-v3,PASS,None,2.653
mbpp/309,mbpp_sanitized,deepseek-v3,PASS,None,1.832
mbpp/310,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.575
mbpp/311,mbpp_sanitized,deepseek-v3,PASS,None,3.143
mbpp/312,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.128
mbpp/313,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.874
mbpp/314,mbpp_sanitized,deepseek-v3,PASS,None,5.564
mbpp/315,mbpp_sanitized,deepseek-v3,PASS,None,3.225
mbpp/316,mbpp_sanitized,deepseek-v3,PASS,None,3.837
mbpp/317,mbpp_sanitized,deepseek-v3,PASS,None,3.337
mbpp/318,mbpp_sanitized,deepseek-v3,PASS,None,3.947
mbpp/319,mbpp_sanitized,deepseek-v3,PASS,None,2.09
mbpp/320,mbpp_sanitized,deepseek-v3,PASS,None,3.367
mbpp/321,mbpp_sanitized,deepseek-v3,PASS,None,3.131
mbpp/322,mbpp_sanitized,deepseek-v3,PASS,None,2.371
mbpp/323,mbpp_sanitized,deepseek-v3,PASS,None,5.104
mbpp/324,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.071
mbpp/325,mbpp_sanitized,deepseek-v3,PASS,None,4.24
mbpp/326,mbpp_sanitized,deepseek-v3,PASS,None,3.437
mbpp/327,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.371
mbpp/328,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.586
mbpp/329,mbpp_sanitized,deepseek-v3,PASS,None,1.878
mbpp/330,mbpp_sanitized,deepseek-v3,PASS,None,1.898
mbpp/331,mbpp_sanitized,deepseek-v3,PASS,None,2.741
mbpp/332,mbpp_sanitized,deepseek-v3,PASS,None,2.035
mbpp/333,mbpp_sanitized,deepseek-v3,PASS,None,1.77
mbpp/334,mbpp_sanitized,deepseek-v3,PASS,None,2.104
mbpp/335,mbpp_sanitized,deepseek-v3,PASS,None,2.615
mbpp/336,mbpp_sanitized,deepseek-v3,PASS,None,1.811
mbpp/337,mbpp_sanitized,deepseek-v3,PASS,None,2.742
mbpp/338,mbpp_sanitized,deepseek-v3,PASS,None,2.733
mbpp/339,mbpp_sanitized,deepseek-v3,PASS,None,2.082
mbpp/340,mbpp_sanitized,deepseek-v3,PASS,None,2.522
mbpp/341,mbpp_sanitized,deepseek-v3,PASS,None,1.846
mbpp/342,mbpp_sanitized,deepseek-v3,PASS,None,6.475
mbpp/343,mbpp_sanitized,deepseek-v3,PASS,None,2.197
mbpp/344,mbpp_sanitized,deepseek-v3,PASS,None,2.467
mbpp/345,mbpp_sanitized,deepseek-v3,PASS,None,2.315
mbpp/346,mbpp_sanitized,deepseek-v3,PASS,None,4.746
mbpp/347,mbpp_sanitized,deepseek-v3,PASS,None,3.024
mbpp/348,mbpp_sanitized,deepseek-v3,PASS,None,3.863
mbpp/349,mbpp_sanitized,deepseek-v3,PASS,None,2.097
mbpp/350,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.06
mbpp/351,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.125
mbpp/352,mbpp_sanitized,deepseek-v3,PASS,None,2.007
mbpp/353,mbpp_sanitized,deepseek-v3,PASS,None,2.408
mbpp/354,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.408
mbpp/355,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.047
mbpp/356,mbpp_sanitized,deepseek-v3,PASS,None,2.017
mbpp/357,mbpp_sanitized,deepseek-v3,PASS,None,2.041
mbpp/358,mbpp_sanitized,deepseek-v3,PASS,None,2.308
mbpp/359,mbpp_sanitized,deepseek-v3,PASS,None,4.062
mbpp/360,mbpp_sanitized,deepseek-v3,PASS,None,2.177
mbpp/361,mbpp_sanitized,deepseek-v3,PASS,None,1.65
mbpp/362,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.205
mbpp/363,mbpp_sanitized,deepseek-v3,PASS,None,2.112
mbpp/364,mbpp_sanitized,deepseek-v3,PASS,None,4.675
mbpp/365,mbpp_sanitized,deepseek-v3,PASS,None,1.805
mbpp/366,mbpp_sanitized,deepseek-v3,PASS,None,1.882
mbpp/367,mbpp_sanitized,deepseek-v3,FAIL,NameError,4.167
mbpp/368,mbpp_sanitized,deepseek-v3,PASS,None,1.873
mbpp/369,mbpp_sanitized,deepseek-v3,PASS,None,2.292
mbpp/370,mbpp_sanitized,deepseek-v3,PASS,None,2.292
mbpp/371,mbpp_sanitized,deepseek-v3,PASS,None,2.534
mbpp/372,mbpp_sanitized,deepseek-v3,PASS,None,2.315
mbpp/373,mbpp_sanitized,deepseek-v3,PASS,None,1.594
mbpp/374,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.418
mbpp/375,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.965
mbpp/376,mbpp_sanitized,deepseek-v3,PASS,None,4.008
mbpp/377,mbpp_sanitized,deepseek-v3,PASS,None,1.978
mbpp/378,mbpp_sanitized,deepseek-v3,PASS,None,1.731
mbpp/379,mbpp_sanitized,deepseek-v3,PASS,None,2.927
mbpp/380,mbpp_sanitized,deepseek-v3,PASS,None,1.704
mbpp/381,mbpp_sanitized,deepseek-v3,PASS,None,1.908
mbpp/382,mbpp_sanitized,deepseek-v3,PASS,None,4.675
mbpp/383,mbpp_sanitized,deepseek-v3,PASS,None,2.515
mbpp/384,mbpp_sanitized,deepseek-v3,PASS,None,2.215
mbpp/385,mbpp_sanitized,deepseek-v3,PASS,None,2.572
mbpp/386,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,5.348
mbpp/387,mbpp_sanitized,deepseek-v3,PASS,None,2.213
mbpp/388,mbpp_sanitized,deepseek-v3,PASS,None,2.713
mbpp/389,mbpp_sanitized,deepseek-v3,PASS,None,2.816
mbpp/390,mbpp_sanitized,deepseek-v3,PASS,None,2.091
mbpp/391,mbpp_sanitized,deepseek-v3,PASS,None,2.144
mbpp/392,mbpp_sanitized,deepseek-v3,PASS,None,4.864
mbpp/393,mbpp_sanitized,deepseek-v3,PASS,None,1.899
mbpp/394,mbpp_sanitized,deepseek-v3,PASS,None,2.502
mbpp/395,mbpp_sanitized,deepseek-v3,PASS,None,3.072
mbpp/396,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.816
mbpp/397,mbpp_sanitized,deepseek-v3,PASS,None,2.106
mbpp/398,mbpp_sanitized,deepseek-v3,PASS,None,4.254
mbpp/399,mbpp_sanitized,deepseek-v3,PASS,None,2.017
mbpp/400,mbpp_sanitized,deepseek-v3,PASS,None,3.025
mbpp/401,mbpp_sanitized,deepseek-v3,PASS,None,2.989
mbpp/402,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.397
mbpp/403,mbpp_sanitized,deepseek-v3,PASS,None,5.388
mbpp/404,mbpp_sanitized,deepseek-v3,PASS,None,2.107
mbpp/405,mbpp_sanitized,deepseek-v3,PASS,None,1.999
mbpp/406,mbpp_sanitized,deepseek-v3,PASS,None,2.111
mbpp/407,mbpp_sanitized,deepseek-v3,PASS,None,4.871
mbpp/408,mbpp_sanitized,deepseek-v3,PASS,None,5.178
mbpp/409,mbpp_sanitized,deepseek-v3,PASS,None,1.913
mbpp/410,mbpp_sanitized,deepseek-v3,PASS,None,2.209
mbpp/411,mbpp_sanitized,deepseek-v3,PASS,None,4.466
mbpp/412,mbpp_sanitized,deepseek-v3,PASS,None,1.961
mbpp/413,mbpp_sanitized,deepseek-v3,PASS,None,2.163
mbpp/414,mbpp_sanitized,deepseek-v3,PASS,None,1.837
mbpp/415,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,6.519
mbpp/416,mbpp_sanitized,deepseek-v3,PASS,None,4.382
mbpp/417,mbpp_sanitized,deepseek-v3,PASS,None,3.794
mbpp/418,mbpp_sanitized,deepseek-v3,PASS,None,1.906
mbpp/419,mbpp_sanitized,deepseek-v3,PASS,None,2.925
mbpp/420,mbpp_sanitized,deepseek-v3,PASS,None,2.587
mbpp/421,mbpp_sanitized,deepseek-v3,PASS,None,2.131
mbpp/422,mbpp_sanitized,deepseek-v3,PASS,None,2.414
mbpp/423,mbpp_sanitized,deepseek-v3,PASS,None,7.748
mbpp/424,mbpp_sanitized,deepseek-v3,PASS,None,2.153
mbpp/425,mbpp_sanitized,deepseek-v3,PASS,None,2.445
mbpp/426,mbpp_sanitized,deepseek-v3,PASS,None,1.944
mbpp/427,mbpp_sanitized,deepseek-v3,PASS,None,2.406
mbpp/428,mbpp_sanitized,deepseek-v3,PASS,None,4.362
mbpp/429,mbpp_sanitized,deepseek-v3,PASS,None,2.217
mbpp/430,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.545
mbpp/431,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.975
mbpp/432,mbpp_sanitized,deepseek-v3,PASS,None,2.445
mbpp/433,mbpp_sanitized,deepseek-v3,PASS,None,2.997
mbpp/434,mbpp_sanitized,deepseek-v3,PASS,None,2.621
mbpp/435,mbpp_sanitized,deepseek-v3,PASS,None,1.906
mbpp/436,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.998
mbpp/437,mbpp_sanitized,deepseek-v3,PASS,None,2.324
mbpp/438,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.057
mbpp/439,mbpp_sanitized,deepseek-v3,PASS,None,2.524
mbpp/440,mbpp_sanitized,deepseek-v3,PASS,None,2.722
mbpp/441,mbpp_sanitized,deepseek-v3,PASS,None,2.172
mbpp/442,mbpp_sanitized,deepseek-v3,PASS,None,2.316
mbpp/443,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.274
mbpp/444,mbpp_sanitized,deepseek-v3,PASS,None,4.156
mbpp/445,mbpp_sanitized,deepseek-v3,PASS,None,2.435
mbpp/446,mbpp_sanitized,deepseek-v3,PASS,None,1.998
mbpp/447,mbpp_sanitized,deepseek-v3,PASS,None,2.001
mbpp/448,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.767
mbpp/449,mbpp_sanitized,deepseek-v3,PASS,None,3.241
mbpp/450,mbpp_sanitized,deepseek-v3,PASS,None,1.828
mbpp/451,mbpp_sanitized,deepseek-v3,PASS,None,1.993
mbpp/452,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.41
mbpp/453,mbpp_sanitized,deepseek-v3,PASS,None,3.441
mbpp/454,mbpp_sanitized,deepseek-v3,PASS,None,2.825
mbpp/455,mbpp_sanitized,deepseek-v3,PASS,None,2.516
mbpp/456,mbpp_sanitized,deepseek-v3,PASS,None,2.313
mbpp/457,mbpp_sanitized,deepseek-v3,PASS,None,1.628
mbpp/458,mbpp_sanitized,deepseek-v3,PASS,None,1.629
mbpp/459,mbpp_sanitized,deepseek-v3,PASS,None,1.846
mbpp/460,mbpp_sanitized,deepseek-v3,PASS,None,1.974
mbpp/461,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.802
mbpp/462,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.681
mbpp/463,mbpp_sanitized,deepseek-v3,PASS,None,4.008
mbpp/464,mbpp_sanitized,deepseek-v3,PASS,None,1.781
mbpp/465,mbpp_sanitized,deepseek-v3,PASS,None,1.594
mbpp/466,mbpp_sanitized,deepseek-v3,PASS,None,2.788
mbpp/467,mbpp_sanitized,deepseek-v3,PASS,None,2.684
mbpp/468,mbpp_sanitized,deepseek-v3,PASS,None,2.545
mbpp/469,mbpp_sanitized,deepseek-v3,PASS,None,5.59
mbpp/470,mbpp_sanitized,deepseek-v3,PASS,None,1.784
mbpp/471,mbpp_sanitized,deepseek-v3,PASS,None,2.762
mbpp/472,mbpp_sanitized,deepseek-v3,PASS,None,3.037
mbpp/473,mbpp_sanitized,deepseek-v3,PASS,None,2.412
mbpp/474,mbpp_sanitized,deepseek-v3,PASS,None,2.104
mbpp/475,mbpp_sanitized,deepseek-v3,PASS,None,1.896
mbpp/476,mbpp_sanitized,deepseek-v3,PASS,None,1.794
mbpp/477,mbpp_sanitized,deepseek-v3,PASS,None,1.596
mbpp/478,mbpp_sanitized,deepseek-v3,PASS,None,1.915
mbpp/479,mbpp_sanitized,deepseek-v3,PASS,None,1.623
mbpp/480,mbpp_sanitized,deepseek-v3,PASS,None,3.713
mbpp/481,mbpp_sanitized,deepseek-v3,PASS,None,3.34
mbpp/482,mbpp_sanitized,deepseek-v3,PASS,None,2.275
mbpp/483,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.872
mbpp/484,mbpp_sanitized,deepseek-v3,PASS,None,1.944
mbpp/485,mbpp_sanitized,deepseek-v3,PASS,None,2.88
mbpp/486,mbpp_sanitized,deepseek-v3,PASS,None,2.317
mbpp/487,mbpp_sanitized,deepseek-v3,PASS,None,1.869
mbpp/488,mbpp_sanitized,deepseek-v3,PASS,None,2.577
mbpp/489,mbpp_sanitized,deepseek-v3,PASS,None,2.105
mbpp/490,mbpp_sanitized,deepseek-v3,PASS,None,2.733
mbpp/491,mbpp_sanitized,deepseek-v3,PASS,None,2.105
mbpp/492,mbpp_sanitized,deepseek-v3,PASS,None,3.036
mbpp/493,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,6.825
mbpp/494,mbpp_sanitized,deepseek-v3,PASS,None,1.908
mbpp/495,mbpp_sanitized,deepseek-v3,PASS,None,1.652
mbpp/496,mbpp_sanitized,deepseek-v3,PASS,None,2.155
mbpp/497,mbpp_sanitized,deepseek-v3,PASS,None,2.221
mbpp/498,mbpp_sanitized,deepseek-v3,PASS,None,2.199
mbpp/499,mbpp_sanitized,deepseek-v3,PASS,None,1.717
mbpp/500,mbpp_sanitized,deepseek-v3,PASS,None,1.781
mbpp/501,mbpp_sanitized,deepseek-v3,PASS,None,3.88
mbpp/502,mbpp_sanitized,deepseek-v3,PASS,None,1.909
mbpp/503,mbpp_sanitized,deepseek-v3,PASS,None,2.058
mbpp/504,mbpp_sanitized,deepseek-v3,PASS,None,1.948
mbpp/505,mbpp_sanitized,deepseek-v3,PASS,None,2.224
mbpp/506,mbpp_sanitized,deepseek-v3,PASS,None,1.856
mbpp/507,mbpp_sanitized,deepseek-v3,PASS,None,1.935
mbpp/508,mbpp_sanitized,deepseek-v3,PASS,None,2.417
mbpp/509,mbpp_sanitized,deepseek-v3,PASS,None,2.734
mbpp/510,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.336
